Id,Kind,Created at,Real money amount,Bonus amount,Confiscated bonus amount,Amount,Currency,Cash balance,Bonus balance,Converted amount,Confiscated amount,Balance
60099440,casino_result,21 May 2025 13:04:55,0.0,0.0,0.0,0.0,EUR,15.5883,0.0,0.0,0.0,15.5883
60099439,casino_result,21 May 2025 13:04:55,0.0,0.0,0.0,0.0,EUR,15.5883,0.0,0.0,0.0,15.5883
60099438,casino_wager,21 May 2025 13:04:55,-1.4,0.0,0.0,-1.4,EUR,15.5883,0.0,0.0,0.0,15.5883
60099437,casino_result,21 May 2025 13:04:55,0.0,0.0,0.0,0.0,EUR,16.9883,0.0,0.0,0.0,16.9883
60099435,casino_wager,21 May 2025 13:04:54,-1.4,0.0,0.0,-1.4,EUR,16.9883,0.0,0.0,0.0,16.9883
60099434,casino_result,21 May 2025 13:04:54,0.0,0.0,0.0,0.0,EUR,18.3883,0.0,0.0,0.0,18.3883
60099433,casino_wager,21 May 2025 13:04:54,-1.4,0.0,0.0,-1.4,EUR,18.3883,0.0,0.0,0.0,18.3883
60099432,casino_wager,21 May 2025 13:04:54,-1.4,0.0,0.0,-1.4,EUR,19.7883,0.0,0.0,0.0,19.7883
60099430,casino_result,21 May 2025 13:04:54,0.0,0.0,0.0,0.0,EUR,21.1883,0.0,0.0,0.0,21.1883
60099428,casino_wager,21 May 2025 13:04:54,-1.4,0.0,0.0,-1.4,EUR,21.1883,0.0,0.0,0.0,21.1883
60099427,casino_result,21 May 2025 13:04:54,0.0,0.0,0.0,0.0,EUR,22.5883,0.0,0.0,0.0,22.5883
60099426,casino_result,21 May 2025 13:04:54,0.0,0.0,0.0,0.0,EUR,22.5883,0.0,0.0,0.0,22.5883
60099425,casino_result,21 May 2025 13:04:53,3.78,0.0,0.0,3.78,EUR,22.5883,0.0,0.0,0.0,22.5883
60099423,casino_result,21 May 2025 13:04:53,1.4,0.0,0.0,1.4,EUR,18.8083,0.0,0.0,0.0,18.8083
60099422,casino_wager,21 May 2025 13:04:53,-1.4,0.0,0.0,-1.4,EUR,17.4083,0.0,0.0,0.0,17.4083
60099418,casino_wager,21 May 2025 13:04:53,-1.4,0.0,0.0,-1.4,EUR,18.8083,0.0,0.0,0.0,18.8083
60099416,casino_result,21 May 2025 13:04:53,0.0,0.0,0.0,0.0,EUR,20.2083,0.0,0.0,0.0,20.2083
60099414,casino_result,21 May 2025 13:04:52,0.0,0.0,0.0,0.0,EUR,20.2083,0.0,0.0,0.0,20.2083
60099413,casino_wager,21 May 2025 13:04:52,-1.4,0.0,0.0,-1.4,EUR,20.2083,0.0,0.0,0.0,20.2083
60099412,casino_wager,21 May 2025 13:04:52,-1.4,0.0,0.0,-1.4,EUR,21.6083,0.0,0.0,0.0,21.6083
60099411,casino_result,21 May 2025 13:04:52,0.14,0.0,0.0,0.14,EUR,23.0083,0.0,0.0,0.0,23.0083
60099410,casino_wager,21 May 2025 13:04:52,-1.4,0.0,0.0,-1.4,EUR,22.8683,0.0,0.0,0.0,22.8683
60099407,casino_result,21 May 2025 13:04:52,0.0,0.0,0.0,0.0,EUR,24.2683,0.0,0.0,0.0,24.2683
60099406,casino_result,21 May 2025 13:04:51,0.0,0.0,0.0,0.0,EUR,24.2683,0.0,0.0,0.0,24.2683
60099405,casino_wager,21 May 2025 13:04:51,-1.4,0.0,0.0,-1.4,EUR,24.2683,0.0,0.0,0.0,24.2683
60099403,casino_wager,21 May 2025 13:04:51,-1.4,0.0,0.0,-1.4,EUR,25.6683,0.0,0.0,0.0,25.6683
60099402,casino_result,21 May 2025 13:04:51,0.0,0.0,0.0,0.0,EUR,27.0683,0.0,0.0,0.0,27.0683
60099400,casino_wager,21 May 2025 13:04:51,-1.4,0.0,0.0,-1.4,EUR,27.0683,0.0,0.0,0.0,27.0683
60099398,casino_result,21 May 2025 13:04:50,0.0,0.0,0.0,0.0,EUR,28.4683,0.0,0.0,0.0,28.4683
60099397,casino_wager,21 May 2025 13:04:50,-1.4,0.0,0.0,-1.4,EUR,28.4683,0.0,0.0,0.0,28.4683
60099395,casino_result,21 May 2025 13:04:50,0.0,0.0,0.0,0.0,EUR,29.8683,0.0,0.0,0.0,29.8683
60099394,casino_wager,21 May 2025 13:04:50,-1.4,0.0,0.0,-1.4,EUR,29.8683,0.0,0.0,0.0,29.8683
60099393,casino_result,21 May 2025 13:04:50,2.1,0.0,0.0,2.1,EUR,31.2683,0.0,0.0,0.0,31.2683
60099391,casino_wager,21 May 2025 13:04:50,-1.4,0.0,0.0,-1.4,EUR,29.1683,0.0,0.0,0.0,29.1683
60099390,casino_result,21 May 2025 13:04:49,0.0,0.0,0.0,0.0,EUR,30.5683,0.0,0.0,0.0,30.5683
60099386,casino_result,21 May 2025 13:04:49,0.0,0.0,0.0,0.0,EUR,30.5683,0.0,0.0,0.0,30.5683
60099383,casino_result,21 May 2025 13:04:49,0.0,0.0,0.0,0.0,EUR,30.5683,0.0,0.0,0.0,30.5683
60099382,casino_wager,21 May 2025 13:04:49,-1.4,0.0,0.0,-1.4,EUR,30.5683,0.0,0.0,0.0,30.5683
60099380,casino_wager,21 May 2025 13:04:49,-1.4,0.0,0.0,-1.4,EUR,31.9683,0.0,0.0,0.0,31.9683
60099379,casino_result,21 May 2025 13:04:49,1.4,0.0,0.0,1.4,EUR,33.3683,0.0,0.0,0.0,33.3683
60099378,casino_wager,21 May 2025 13:04:48,-1.4,0.0,0.0,-1.4,EUR,31.9683,0.0,0.0,0.0,31.9683
60099377,casino_result,21 May 2025 13:04:48,0.0,0.0,0.0,0.0,EUR,33.3683,0.0,0.0,0.0,33.3683
60099376,casino_result,21 May 2025 13:04:48,0.0,0.0,0.0,0.0,EUR,33.3683,0.0,0.0,0.0,33.3683
60099374,casino_result,21 May 2025 13:04:48,0.0,0.0,0.0,0.0,EUR,33.3683,0.0,0.0,0.0,33.3683
60099373,casino_wager,21 May 2025 13:04:48,-1.4,0.0,0.0,-1.4,EUR,33.3683,0.0,0.0,0.0,33.3683
60099372,casino_wager,21 May 2025 13:04:48,-1.4,0.0,0.0,-1.4,EUR,34.7683,0.0,0.0,0.0,34.7683
60099370,casino_result,21 May 2025 13:04:48,0.7,0.0,0.0,0.7,EUR,36.1683,0.0,0.0,0.0,36.1683
60099369,casino_wager,21 May 2025 13:04:47,-1.4,0.0,0.0,-1.4,EUR,35.4683,0.0,0.0,0.0,35.4683
60099368,casino_result,21 May 2025 13:04:47,0.0,0.0,0.0,0.0,EUR,36.8683,0.0,0.0,0.0,36.8683
60099367,casino_result,21 May 2025 13:04:47,0.0,0.0,0.0,0.0,EUR,36.8683,0.0,0.0,0.0,36.8683
60099366,casino_wager,21 May 2025 13:04:47,-1.4,0.0,0.0,-1.4,EUR,36.8683,0.0,0.0,0.0,36.8683
60099365,casino_wager,21 May 2025 13:04:47,-1.4,0.0,0.0,-1.4,EUR,38.2683,0.0,0.0,0.0,38.2683
60099364,casino_wager,21 May 2025 13:04:46,-1.4,0.0,0.0,-1.4,EUR,39.6683,0.0,0.0,0.0,39.6683
60099363,casino_result,21 May 2025 13:04:46,0.14,0.0,0.0,0.14,EUR,41.0683,0.0,0.0,0.0,41.0683
60099362,casino_result,21 May 2025 13:04:46,0.0,0.0,0.0,0.0,EUR,40.9283,0.0,0.0,0.0,40.9283
60099360,casino_result,21 May 2025 13:04:46,0.0,0.0,0.0,0.0,EUR,40.9283,0.0,0.0,0.0,40.9283
60099359,casino_result,21 May 2025 13:04:46,0.0,0.0,0.0,0.0,EUR,40.9283,0.0,0.0,0.0,40.9283
60099357,casino_wager,21 May 2025 13:04:46,-1.4,0.0,0.0,-1.4,EUR,40.9283,0.0,0.0,0.0,40.9283
60099356,casino_wager,21 May 2025 13:04:45,-1.4,0.0,0.0,-1.4,EUR,42.3283,0.0,0.0,0.0,42.3283
60099354,casino_wager,21 May 2025 13:04:45,-1.4,0.0,0.0,-1.4,EUR,43.7283,0.0,0.0,0.0,43.7283
60099353,casino_wager,21 May 2025 13:04:45,-1.4,0.0,0.0,-1.4,EUR,45.1283,0.0,0.0,0.0,45.1283
60099352,casino_result,21 May 2025 13:04:45,0.0,0.0,0.0,0.0,EUR,46.5283,0.0,0.0,0.0,46.5283
60099349,casino_result,21 May 2025 13:04:45,0.84,0.0,0.0,0.84,EUR,46.5283,0.0,0.0,0.0,46.5283
60099348,casino_result,21 May 2025 13:04:45,0.0,0.0,0.0,0.0,EUR,45.6883,0.0,0.0,0.0,45.6883
60099345,casino_wager,21 May 2025 13:04:44,-1.4,0.0,0.0,-1.4,EUR,45.6883,0.0,0.0,0.0,45.6883
60099344,casino_wager,21 May 2025 13:04:44,-1.4,0.0,0.0,-1.4,EUR,47.0883,0.0,0.0,0.0,47.0883
60099341,casino_result,21 May 2025 13:04:44,0.0,0.0,0.0,0.0,EUR,48.4883,0.0,0.0,0.0,48.4883
60099340,casino_result,21 May 2025 13:04:44,0.84,0.0,0.0,0.84,EUR,48.4883,0.0,0.0,0.0,48.4883
60099339,casino_wager,21 May 2025 13:04:44,-1.4,0.0,0.0,-1.4,EUR,47.6483,0.0,0.0,0.0,47.6483
60099338,casino_result,21 May 2025 13:04:44,0.0,0.0,0.0,0.0,EUR,49.0483,0.0,0.0,0.0,49.0483
60099337,casino_result,21 May 2025 13:04:44,0.0,0.0,0.0,0.0,EUR,49.0483,0.0,0.0,0.0,49.0483
60099336,casino_wager,21 May 2025 13:04:44,-1.4,0.0,0.0,-1.4,EUR,49.0483,0.0,0.0,0.0,49.0483
60099335,casino_result,21 May 2025 13:04:43,0.0,0.0,0.0,0.0,EUR,50.4483,0.0,0.0,0.0,50.4483
60099334,casino_wager,21 May 2025 13:04:43,-1.4,0.0,0.0,-1.4,EUR,50.4483,0.0,0.0,0.0,50.4483
60099333,casino_wager,21 May 2025 13:04:43,-1.4,0.0,0.0,-1.4,EUR,51.8483,0.0,0.0,0.0,51.8483
60099330,casino_result,21 May 2025 13:04:43,0.0,0.0,0.0,0.0,EUR,53.2483,0.0,0.0,0.0,53.2483
60099329,casino_result,21 May 2025 13:04:43,0.0,0.0,0.0,0.0,EUR,53.2483,0.0,0.0,0.0,53.2483
60099328,casino_result,21 May 2025 13:04:43,0.0,0.0,0.0,0.0,EUR,53.2483,0.0,0.0,0.0,53.2483
60099327,casino_wager,21 May 2025 13:04:43,-1.4,0.0,0.0,-1.4,EUR,53.2483,0.0,0.0,0.0,53.2483
60099326,casino_wager,21 May 2025 13:04:42,-1.4,0.0,0.0,-1.4,EUR,54.6483,0.0,0.0,0.0,54.6483
60099325,casino_result,21 May 2025 13:04:42,0.0,0.0,0.0,0.0,EUR,56.0483,0.0,0.0,0.0,56.0483
60099324,casino_wager,21 May 2025 13:04:42,-1.4,0.0,0.0,-1.4,EUR,56.0483,0.0,0.0,0.0,56.0483
60099323,casino_wager,21 May 2025 13:04:42,-1.4,0.0,0.0,-1.4,EUR,57.4483,0.0,0.0,0.0,57.4483
60099321,casino_result,21 May 2025 13:04:42,0.0,0.0,0.0,0.0,EUR,58.8483,0.0,0.0,0.0,58.8483
60099318,casino_wager,21 May 2025 13:04:42,-1.4,0.0,0.0,-1.4,EUR,58.8483,0.0,0.0,0.0,58.8483
60099317,casino_result,21 May 2025 13:04:42,0.0,0.0,0.0,0.0,EUR,60.2483,0.0,0.0,0.0,60.2483
60099315,casino_wager,21 May 2025 13:04:41,-1.4,0.0,0.0,-1.4,EUR,60.2483,0.0,0.0,0.0,60.2483
60099314,casino_result,21 May 2025 13:04:41,0.0,0.0,0.0,0.0,EUR,61.6483,0.0,0.0,0.0,61.6483
60099313,casino_wager,21 May 2025 13:04:41,-1.4,0.0,0.0,-1.4,EUR,61.6483,0.0,0.0,0.0,61.6483
60099312,casino_result,21 May 2025 13:04:41,0.49,0.0,0.0,0.49,EUR,63.0483,0.0,0.0,0.0,63.0483
60099310,casino_result,21 May 2025 13:04:41,0.0,0.0,0.0,0.0,EUR,62.5583,0.0,0.0,0.0,62.5583
60099309,casino_wager,21 May 2025 13:04:41,-1.4,0.0,0.0,-1.4,EUR,62.5583,0.0,0.0,0.0,62.5583
60099307,casino_result,21 May 2025 13:04:41,0.0,0.0,0.0,0.0,EUR,63.9583,0.0,0.0,0.0,63.9583
60099305,casino_result,21 May 2025 13:04:41,0.0,0.0,0.0,0.0,EUR,63.9583,0.0,0.0,0.0,63.9583
60099304,casino_wager,21 May 2025 13:04:40,-1.4,0.0,0.0,-1.4,EUR,63.9583,0.0,0.0,0.0,63.9583
60099300,casino_result,21 May 2025 13:04:40,0.0,0.0,0.0,0.0,EUR,65.3583,0.0,0.0,0.0,65.3583
60099298,casino_result,21 May 2025 13:04:40,2.38,0.0,0.0,2.38,EUR,65.3583,0.0,0.0,0.0,65.3583
60099296,casino_wager,21 May 2025 13:04:40,-1.4,0.0,0.0,-1.4,EUR,62.9783,0.0,0.0,0.0,62.9783
60099295,casino_wager,21 May 2025 13:04:40,-1.4,0.0,0.0,-1.4,EUR,64.3783,0.0,0.0,0.0,64.3783
60099293,casino_result,21 May 2025 13:04:40,0.0,0.0,0.0,0.0,EUR,65.7783,0.0,0.0,0.0,65.7783
60099291,casino_result,21 May 2025 13:04:40,0.0,0.0,0.0,0.0,EUR,65.7783,0.0,0.0,0.0,65.7783
60099290,casino_result,21 May 2025 13:04:39,0.0,0.0,0.0,0.0,EUR,65.7783,0.0,0.0,0.0,65.7783
60099289,casino_result,21 May 2025 13:04:39,0.98,0.0,0.0,0.98,EUR,65.7783,0.0,0.0,0.0,65.7783
60099288,casino_wager,21 May 2025 13:04:39,-1.4,0.0,0.0,-1.4,EUR,64.7983,0.0,0.0,0.0,64.7983
60099287,casino_wager,21 May 2025 13:04:39,-1.4,0.0,0.0,-1.4,EUR,66.1983,0.0,0.0,0.0,66.1983
60099286,casino_result,21 May 2025 13:04:39,0.0,0.0,0.0,0.0,EUR,67.5983,0.0,0.0,0.0,67.5983
60099285,casino_result,21 May 2025 13:04:39,0.0,0.0,0.0,0.0,EUR,67.5983,0.0,0.0,0.0,67.5983
60099283,casino_wager,21 May 2025 13:04:39,-1.4,0.0,0.0,-1.4,EUR,67.5983,0.0,0.0,0.0,67.5983
60099282,casino_result,21 May 2025 13:04:39,0.0,0.0,0.0,0.0,EUR,68.9983,0.0,0.0,0.0,68.9983
60099280,casino_wager,21 May 2025 13:04:39,-1.4,0.0,0.0,-1.4,EUR,68.9983,0.0,0.0,0.0,68.9983
60099277,casino_result,21 May 2025 13:04:38,0.14,0.0,0.0,0.14,EUR,70.3983,0.0,0.0,0.0,70.3983
60099275,casino_wager,21 May 2025 13:04:38,-1.4,0.0,0.0,-1.4,EUR,70.2583,0.0,0.0,0.0,70.2583
60099273,casino_wager,21 May 2025 13:04:38,-1.4,0.0,0.0,-1.4,EUR,71.6583,0.0,0.0,0.0,71.6583
60099271,casino_result,21 May 2025 13:04:37,0.0,0.0,0.0,0.0,EUR,73.0583,0.0,0.0,0.0,73.0583
60099269,casino_wager,21 May 2025 13:04:37,-1.5,0.0,0.0,-1.5,EUR,73.0583,0.0,0.0,0.0,73.0583
60099267,casino_wager,21 May 2025 13:04:37,-1.4,0.0,0.0,-1.4,EUR,74.5583,0.0,0.0,0.0,74.5583
60099265,casino_wager,21 May 2025 13:04:37,-1.4,0.0,0.0,-1.4,EUR,75.9583,0.0,0.0,0.0,75.9583
60099264,casino_result,21 May 2025 13:04:37,1.05,0.0,0.0,1.05,EUR,77.3583,0.0,0.0,0.0,77.3583
60099263,casino_result,21 May 2025 13:04:37,0.0,0.0,0.0,0.0,EUR,76.3083,0.0,0.0,0.0,76.3083
60099261,casino_wager,21 May 2025 13:04:37,-1.4,0.0,0.0,-1.4,EUR,76.3083,0.0,0.0,0.0,76.3083
60099260,casino_result,21 May 2025 13:04:36,0.0,0.0,0.0,0.0,EUR,77.7083,0.0,0.0,0.0,77.7083
60099259,casino_wager,21 May 2025 13:04:36,-1.4,0.0,0.0,-1.4,EUR,77.7083,0.0,0.0,0.0,77.7083
60099258,casino_result,21 May 2025 13:04:36,0.0,0.0,0.0,0.0,EUR,79.1083,0.0,0.0,0.0,79.1083
60099253,casino_wager,21 May 2025 13:04:36,-1.4,0.0,0.0,-1.4,EUR,79.1083,0.0,0.0,0.0,79.1083
60099251,casino_wager,21 May 2025 13:04:35,-1.4,0.0,0.0,-1.4,EUR,80.5083,0.0,0.0,0.0,80.5083
60099244,casino_result,21 May 2025 13:04:34,0.0,0.0,0.0,0.0,EUR,81.9083,0.0,0.0,0.0,81.9083
60099242,casino_wager,21 May 2025 13:04:34,-1.4,0.0,0.0,-1.4,EUR,81.9083,0.0,0.0,0.0,81.9083
60099239,casino_result,21 May 2025 13:04:34,0.0,0.0,0.0,0.0,EUR,83.3083,0.0,0.0,0.0,83.3083
60099238,casino_wager,21 May 2025 13:04:33,-1.4,0.0,0.0,-1.4,EUR,83.3083,0.0,0.0,0.0,83.3083
60099235,casino_result,21 May 2025 13:04:33,0.0,0.0,0.0,0.0,EUR,84.7083,0.0,0.0,0.0,84.7083
60099234,casino_wager,21 May 2025 13:04:33,-1.4,0.0,0.0,-1.4,EUR,84.7083,0.0,0.0,0.0,84.7083
60099231,casino_result,21 May 2025 13:04:33,0.0,0.0,0.0,0.0,EUR,86.1083,0.0,0.0,0.0,86.1083
60099230,casino_wager,21 May 2025 13:04:32,-1.4,0.0,0.0,-1.4,EUR,86.1083,0.0,0.0,0.0,86.1083
60099229,casino_wager,21 May 2025 13:04:32,-1.5,0.0,0.0,-1.5,EUR,87.5083,0.0,0.0,0.0,87.5083
60099227,casino_result,21 May 2025 13:04:32,0.0,0.0,0.0,0.0,EUR,89.0083,0.0,0.0,0.0,89.0083
60099224,casino_wager,21 May 2025 13:04:32,-1.4,0.0,0.0,-1.4,EUR,89.0083,0.0,0.0,0.0,89.0083
60099223,casino_result,21 May 2025 13:04:32,0.0,0.0,0.0,0.0,EUR,90.4083,0.0,0.0,0.0,90.4083
60099222,casino_wager,21 May 2025 13:04:31,-1.4,0.0,0.0,-1.4,EUR,90.4083,0.0,0.0,0.0,90.4083
60099219,casino_result,21 May 2025 13:04:31,0.0,0.0,0.0,0.0,EUR,91.8083,0.0,0.0,0.0,91.8083
60099215,casino_wager,21 May 2025 13:04:31,-1.4,0.0,0.0,-1.4,EUR,91.8083,0.0,0.0,0.0,91.8083
60099213,casino_result,21 May 2025 13:04:31,0.0,0.0,0.0,0.0,EUR,93.2083,0.0,0.0,0.0,93.2083
60099212,casino_wager,21 May 2025 13:04:30,-1.4,0.0,0.0,-1.4,EUR,93.2083,0.0,0.0,0.0,93.2083
60099211,casino_wager,21 May 2025 13:04:30,-1.5,0.0,0.0,-1.5,EUR,94.6083,0.0,0.0,0.0,94.6083
60099209,casino_result,21 May 2025 13:04:30,0.0,0.0,0.0,0.0,EUR,96.1083,0.0,0.0,0.0,96.1083
60099207,casino_wager,21 May 2025 13:04:30,-1.4,0.0,0.0,-1.4,EUR,96.1083,0.0,0.0,0.0,96.1083
60099203,casino_result,21 May 2025 13:04:30,0.7,0.0,0.0,0.7,EUR,97.5083,0.0,0.0,0.0,97.5083
60099199,casino_wager,21 May 2025 13:04:28,-1.4,0.0,0.0,-1.4,EUR,96.8083,0.0,0.0,0.0,96.8083
60099196,casino_wager,21 May 2025 13:04:28,-1.5,0.0,0.0,-1.5,EUR,98.2083,0.0,0.0,0.0,98.2083
60099195,casino_result,21 May 2025 13:04:28,0.0,0.0,0.0,0.0,EUR,99.7083,0.0,0.0,0.0,99.7083
60099194,casino_wager,21 May 2025 13:04:28,-1.4,0.0,0.0,-1.4,EUR,99.7083,0.0,0.0,0.0,99.7083
60099192,casino_result,21 May 2025 13:04:28,0.0,0.0,0.0,0.0,EUR,101.1083,0.0,0.0,0.0,101.1083
60099189,casino_result,21 May 2025 13:04:27,1.05,0.0,0.0,1.05,EUR,101.1083,0.0,0.0,0.0,101.1083
60099188,casino_wager,21 May 2025 13:04:27,-1.4,0.0,0.0,-1.4,EUR,100.0583,0.0,0.0,0.0,100.0583
60099186,casino_result,21 May 2025 13:04:27,0.7,0.0,0.0,0.7,EUR,101.4583,0.0,0.0,0.0,101.4583
60099179,casino_wager,21 May 2025 13:04:25,-1.4,0.0,0.0,-1.4,EUR,100.7583,0.0,0.0,0.0,100.7583
60099177,casino_result,21 May 2025 13:04:25,0.0,0.0,0.0,0.0,EUR,102.1583,0.0,0.0,0.0,102.1583
60099176,casino_wager,21 May 2025 13:04:25,-1.4,0.0,0.0,-1.4,EUR,102.1583,0.0,0.0,0.0,102.1583
60099174,casino_result,21 May 2025 13:04:25,0.0,0.0,0.0,0.0,EUR,103.5583,0.0,0.0,0.0,103.5583
60099172,casino_wager,21 May 2025 13:04:24,-1.4,0.0,0.0,-1.4,EUR,103.5583,0.0,0.0,0.0,103.5583
60099168,casino_result,21 May 2025 13:04:24,0.0,0.0,0.0,0.0,EUR,104.9583,0.0,0.0,0.0,104.9583
60099167,casino_wager,21 May 2025 13:04:24,-1.4,0.0,0.0,-1.4,EUR,104.9583,0.0,0.0,0.0,104.9583
60099162,casino_result,21 May 2025 13:04:24,0.0,0.0,0.0,0.0,EUR,106.3583,0.0,0.0,0.0,106.3583
60099161,casino_wager,21 May 2025 13:04:23,-1.4,0.0,0.0,-1.4,EUR,106.3583,0.0,0.0,0.0,106.3583
60099159,casino_result,21 May 2025 13:04:23,0.0,0.0,0.0,0.0,EUR,107.7583,0.0,0.0,0.0,107.7583
60099158,casino_wager,21 May 2025 13:04:23,-1.5,0.0,0.0,-1.5,EUR,107.7583,0.0,0.0,0.0,107.7583
60099157,casino_wager,21 May 2025 13:04:23,-1.4,0.0,0.0,-1.4,EUR,109.2583,0.0,0.0,0.0,109.2583
60099156,casino_result,21 May 2025 13:04:23,0.42,0.0,0.0,0.42,EUR,110.6583,0.0,0.0,0.0,110.6583
60099150,casino_wager,21 May 2025 13:04:21,-1.4,0.0,0.0,-1.4,EUR,110.2383,0.0,0.0,0.0,110.2383
60099148,casino_result,21 May 2025 13:04:21,0.0,0.0,0.0,0.0,EUR,111.6383,0.0,0.0,0.0,111.6383
60099146,casino_wager,21 May 2025 13:04:21,-1.5,0.0,0.0,-1.5,EUR,111.6383,0.0,0.0,0.0,111.6383
60099144,casino_wager,21 May 2025 13:04:21,-1.4,0.0,0.0,-1.4,EUR,113.1383,0.0,0.0,0.0,113.1383
60099142,casino_result,21 May 2025 13:04:21,0.0,0.0,0.0,0.0,EUR,114.5383,0.0,0.0,0.0,114.5383
60099141,casino_wager,21 May 2025 13:04:20,-1.4,0.0,0.0,-1.4,EUR,114.5383,0.0,0.0,0.0,114.5383
60099138,casino_result,21 May 2025 13:04:20,0.0,0.0,0.0,0.0,EUR,115.9383,0.0,0.0,0.0,115.9383
60099136,casino_wager,21 May 2025 13:04:20,-1.4,0.0,0.0,-1.4,EUR,115.9383,0.0,0.0,0.0,115.9383
60099132,casino_wager,21 May 2025 13:04:19,-1.5,0.0,0.0,-1.5,EUR,117.3383,0.0,0.0,0.0,117.3383
60099125,casino_wager,21 May 2025 13:04:17,-1.5,0.0,0.0,-1.5,EUR,118.8383,0.0,0.0,0.0,118.8383
60099122,casino_result,21 May 2025 13:04:17,86.8,0.0,0.0,86.8,EUR,120.3383,0.0,0.0,0.0,120.3383
60099110,casino_wager,21 May 2025 13:04:15,-1.5,0.0,0.0,-1.5,EUR,33.5383,0.0,0.0,0.0,33.5383
60099101,casino_wager,21 May 2025 13:04:13,-1.5,0.0,0.0,-1.5,EUR,35.0383,0.0,0.0,0.0,35.0383
60099091,casino_wager,21 May 2025 13:04:11,-1.5,0.0,0.0,-1.5,EUR,36.5383,0.0,0.0,0.0,36.5383
60099083,casino_wager,21 May 2025 13:04:08,-1.5,0.0,0.0,-1.5,EUR,38.0383,0.0,0.0,0.0,38.0383
60099072,casino_wager,21 May 2025 13:04:06,-1.5,0.0,0.0,-1.5,EUR,39.5383,0.0,0.0,0.0,39.5383
60099063,casino_wager,21 May 2025 13:04:04,-1.5,0.0,0.0,-1.5,EUR,41.0383,0.0,0.0,0.0,41.0383
60099054,casino_wager,21 May 2025 13:04:02,-1.5,0.0,0.0,-1.5,EUR,42.5383,0.0,0.0,0.0,42.5383
60099053,casino_result,21 May 2025 13:04:02,2.1,0.0,0.0,2.1,EUR,44.0383,0.0,0.0,0.0,44.0383
60099042,casino_wager,21 May 2025 13:03:57,-1.5,0.0,0.0,-1.5,EUR,41.9383,0.0,0.0,0.0,41.9383
60099040,casino_result,21 May 2025 13:03:57,3.0,0.0,0.0,3.0,EUR,43.4383,0.0,0.0,0.0,43.4383
60099029,casino_wager,21 May 2025 13:03:52,-1.5,0.0,0.0,-1.5,EUR,40.4383,0.0,0.0,0.0,40.4383
60099021,casino_wager,21 May 2025 13:03:50,-1.5,0.0,0.0,-1.5,EUR,41.9383,0.0,0.0,0.0,41.9383
60099014,casino_wager,21 May 2025 13:03:48,-1.5,0.0,0.0,-1.5,EUR,43.4383,0.0,0.0,0.0,43.4383
60099004,casino_wager,21 May 2025 13:03:46,-1.5,0.0,0.0,-1.5,EUR,44.9383,0.0,0.0,0.0,44.9383
60098998,casino_wager,21 May 2025 13:03:44,-1.5,0.0,0.0,-1.5,EUR,46.4383,0.0,0.0,0.0,46.4383
60098994,casino_wager,21 May 2025 13:03:42,-1.4,0.0,0.0,-1.4,EUR,47.9383,0.0,0.0,0.0,47.9383
60098991,casino_wager,21 May 2025 13:03:42,-1.5,0.0,0.0,-1.5,EUR,49.3383,0.0,0.0,0.0,49.3383
60098990,casino_result,21 May 2025 13:03:42,0.0,0.0,0.0,0.0,EUR,50.8383,0.0,0.0,0.0,50.8383
60098989,casino_wager,21 May 2025 13:03:42,-1.4,0.0,0.0,-1.4,EUR,50.8383,0.0,0.0,0.0,50.8383
60098985,casino_result,21 May 2025 13:03:41,0.0,0.0,0.0,0.0,EUR,52.2383,0.0,0.0,0.0,52.2383
60098983,casino_wager,21 May 2025 13:03:41,-1.4,0.0,0.0,-1.4,EUR,52.2383,0.0,0.0,0.0,52.2383
60098982,casino_result,21 May 2025 13:03:41,0.0,0.0,0.0,0.0,EUR,53.6383,0.0,0.0,0.0,53.6383
60098981,casino_wager,21 May 2025 13:03:40,-1.4,0.0,0.0,-1.4,EUR,53.6383,0.0,0.0,0.0,53.6383
60098980,casino_result,21 May 2025 13:03:40,0.0,0.0,0.0,0.0,EUR,55.0383,0.0,0.0,0.0,55.0383
60098977,casino_wager,21 May 2025 13:03:40,-1.4,0.0,0.0,-1.4,EUR,55.0383,0.0,0.0,0.0,55.0383
60098975,casino_wager,21 May 2025 13:03:40,-1.5,0.0,0.0,-1.5,EUR,56.4383,0.0,0.0,0.0,56.4383
60098974,casino_result,21 May 2025 13:03:40,0.0,0.0,0.0,0.0,EUR,57.9383,0.0,0.0,0.0,57.9383
60098973,casino_wager,21 May 2025 13:03:39,-1.4,0.0,0.0,-1.4,EUR,57.9383,0.0,0.0,0.0,57.9383
60098971,casino_result,21 May 2025 13:03:39,0.0,0.0,0.0,0.0,EUR,59.3383,0.0,0.0,0.0,59.3383
60098970,casino_wager,21 May 2025 13:03:39,-1.4,0.0,0.0,-1.4,EUR,59.3383,0.0,0.0,0.0,59.3383
60098969,casino_result,21 May 2025 13:03:38,0.0,0.0,0.0,0.0,EUR,60.7383,0.0,0.0,0.0,60.7383
60098967,casino_wager,21 May 2025 13:03:38,-1.4,0.0,0.0,-1.4,EUR,60.7383,0.0,0.0,0.0,60.7383
60098966,casino_result,21 May 2025 13:03:38,0.0,0.0,0.0,0.0,EUR,62.1383,0.0,0.0,0.0,62.1383
60098964,casino_wager,21 May 2025 13:03:38,-1.4,0.0,0.0,-1.4,EUR,62.1383,0.0,0.0,0.0,62.1383
